,CensusTract,State,County,Urban,Rural,LATracts_half,LATracts10,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,lapophalf,lalowihalf,lapop10,lalowi10
70261,53053070203,WA,Pierce,0,1,1,0,0,1722,0.0,0.0,0,5203,5202.999987,579.9774232,0.0,0.0
70262,53053070204,WA,Pierce,1,0,1,0,0,1298,0.0,0.0,1,3598,3598.000007,979.8443883,0.0,0.0
70263,53053070205,WA,Pierce,0,1,1,0,0,1186,91.0,0.0263158,0,3458,3458.000024,690.4234012,0.0,0.0
70264,53053070206,WA,Pierce,0,1,1,0,0,1476,5.0,0.0011985,0,4172,4171.99997,703.1314143,0.0,0.0
70265,53053070207,WA,Pierce,1,0,1,0,0,1804,374.0,0.0755861,0,4948,3369.244973,1107.778618,0.0,0.0
70266,53053070307,WA,Pierce,0,1,1,0,0,1650,0.0,0.0,0,4876,4876.000023,351.9203558,0.0,0.0
70267,53053070308,WA,Pierce,1,0,1,0,0,1344,0.0,0.0,0,3782,2575.23807,193.4248968,0.0,0.0
70268,53053070309,WA,Pierce,1,0,1,0,0,2026,44.0,0.0078557,0,5601,4904.51263,681.9954187,0.0,0.0
70269,53053070310,WA,Pierce,1,0,1,0,0,1694,0.0,0.0,0,5178,3658.336983,580.7660344,0.0,0.0
70270,53053070311,WA,Pierce,1,0,1,0,0,1566,0.0,0.0,0,4624,4186.902016,599.5457613,0.0,0.0
70271,53053070312,WA,Pierce,1,0,1,0,0,1582,4.0,0.0008215,0,4869,4270.628163,322.6760612,0.0,0.0
70272,53053070313,WA,Pierce,1,0,1,0,0,2184,12.0,0.0019904,0,6029,5985.375058,831.3964684,0.0,0.0
70273,53053070314,WA,Pierce,1,0,1,0,0,1033,0.0,0.0,0,2880,2879.698178,228.9740885,0.0,0.0
70274,53053070315,WA,Pierce,1,0,1,0,0,1571,0.0,0.0,0,4597,3646.982229,347.6669201,0.0,0.0
70275,53053070316,WA,Pierce,1,0,1,0,0,2233,0.0,0.0,0,5207,1831.550982,153.2763064,0.0,0.0
70276,53053070401,WA,Pierce,1,0,1,0,0,770,30.0,0.0146628,0,2046,1990.552903,256.4277062,0.0,0.0
70277,53053070403,WA,Pierce,1,0,1,0,0,1307,178.0,0.0481993,0,3693,2471.255735,572.7774657,0.0,0.0
70278,53053070404,WA,Pierce,1,0,1,0,0,1427,0.0,0.0,0,4465,4159.600767,608.0047866,0.0,0.0
70279,53053070703,WA,Pierce,1,0,1,0,0,2535,5.0,0.0008244,0,6065,3981.535598,673.5134386,0.0,0.0
70280,53053071100,WA,Pierce,1,0,1,0,0,947,4.0,0.0016935,0,2362,2169.455497,594.5027662,0.0,0.0
70281,53053071205,WA,Pierce,1,0,1,0,0,1776,7.0,0.0014996,0,4668,4667.842031,830.7902488,0.0,0.0
70282,53053071206,WA,Pierce,1,0,1,0,0,2573,7.0,0.0010624,0,6589,4615.813161,1072.862439,0.0,0.0
70283,53053071207,WA,Pierce,1,0,1,0,0,2456,7.0,0.0012344,1,5671,3284.256161,1296.217105,0.0,0.0
70284,53053071208,WA,Pierce,1,0,1,0,0,2916,0.0,0.0,0,7128,4828.224768,1421.204675,0.0,0.0
70285,53053071209,WA,Pierce,1,0,1,0,0,1404,0.0,0.0,0,4205,4204.999989,511.823288,0.0,0.0
70286,53053071210,WA,Pierce,1,0,1,0,0,1579,10.0,0.0022148,0,4515,4514.999988,525.9410369,0.0,0.0
70287,53053071304,WA,Pierce,1,0,1,0,0,2336,9.0,0.0015267,1,5895,2291.835885,639.4097835,0.0,0.0
70288,53053071305,WA,Pierce,1,0,1,0,0,1353,109.0,0.0294197,0,3705,3329.02677,784.7967235,0.0,0.0
70289,53053071306,WA,Pierce,1,0,1,0,0,2228,0.0,0.0,0,6166,6165.999994,1469.158758,0.0,0.0
70290,53053071307,WA,Pierce,1,0,1,0,0,1724,0.0,0.0,0,4629,3761.565541,595.9435031,0.0,0.0
70291,53053071309,WA,Pierce,1,0,1,0,0,1446,0.0,0.0,0,4335,4278.123777,1097.904902,0.0,0.0
70292,53053071310,WA,Pierce,1,0,1,0,0,1553,16.0,0.0035003,0,4571,4571.00007,691.2994089,0.0,0.0
70293,53053071403,WA,Pierce,1,0,1,0,0,1567,13.0,0.0032549,0,3994,3092.094966,651.9269498,0.0,0.0
70294,53053071406,WA,Pierce,1,0,1,0,0,2110,17.0,0.0027751,0,6126,5931.21841,1295.125087,0.0,0.0
70295,53053071407,WA,Pierce,1,0,1,0,0,2116,6.0,0.0009047,0,6632,6631.99999,889.6419,0.0,0.0
70296,53053071408,WA,Pierce,1,0,1,0,0,1417,0.0,0.0,1,4005,2620.251832,548.0846918,0.0,0.0
70297,53053071409,WA,Pierce,1,0,1,0,0,1518,0.0,0.0,1,4409,3324.223676,1348.278062,0.0,0.0
70298,53053071410,WA,Pierce,1,0,1,0,0,2008,11.0,0.0019217,0,5724,3686.410324,543.5271037,0.0,0.0
70299,53053071411,WA,Pierce,1,0,1,0,0,1497,0.0,0.0,1,4725,3367.739754,1216.346287,0.0,0.0
70300,53053071503,WA,Pierce,1,0,1,0,0,2101,43.0,0.0084066,1,5115,3479.634133,1278.153319,0.0,0.0
70301,53053071504,WA,Pierce,1,0,1,0,0,1576,1496.0,0.2700849,1,5539,3784.35152,1587.744421,0.0,0.0
70302,53053071505,WA,Pierce,1,0,1,0,0,1985,0.0,0.0,0,5202,3897.894743,1029.002932,0.0,0.0
70303,53053071506,WA,Pierce,1,0,1,0,0,1887,6.0,0.0011291,0,5314,5205.950521,2068.147424,0.0,0.0
70304,53053071601,WA,Pierce,1,0,1,0,0,1729,19.0,0.0038618,1,4920,2434.483561,800.8483624,0.0,0.0
70305,53053071602,WA,Pierce,1,0,1,0,0,2892,4.0,0.0005438,1,7355,4477.983933,2223.846784,0.0,0.0
70306,53053071703,WA,Pierce,1,0,1,0,0,1504,122.0,0.0332425,1,3670,2946.537971,1486.994107,0.0,0.0
70307,53053071704,WA,Pierce,1,0,1,0,0,1613,16.0,0.0036697,1,4360,1796.675005,1220.382749,0.0,0.0
70308,53053071705,WA,Pierce,1,0,1,0,0,1292,80.0,0.0212314,1,3768,1702.050668,534.0373217,0.0,0.0
70309,53053071706,WA,Pierce,1,0,1,0,0,751,11.0,0.0057622,1,1909,1623.999961,659.5238588,0.0,0.0
70310,53053071707,WA,Pierce,1,0,1,0,0,1070,14.0,0.0049071,1,2853,959.0805931,459.5875103,0.0,0.0
70311,53053071803,WA,Pierce,1,0,1,0,0,2348,20.0,0.0038066,1,5254,2756.968588,772.5092635,0.0,0.0
70312,53053071805,WA,Pierce,1,0,1,0,0,1383,83.0,0.0228966,1,3625,670.0547464,428.7090636,0.0,0.0
70313,53053071806,WA,Pierce,1,0,1,0,0,1718,0.0,0.0,1,4213,4186.291129,2927.599088,0.0,0.0
70314,53053071807,WA,Pierce,1,0,1,0,0,1461,24.0,0.0068966,1,3480,1177.650464,645.5049537,0.0,0.0
70315,53053071808,WA,Pierce,1,0,1,0,0,1525,33.0,0.0084184,1,3920,1789.718264,930.1379773,0.0,0.0
70316,53053071901,WA,Pierce,1,0,1,0,0,2098,47.0,0.0099724,1,4713,3158.98646,1099.661483,0.0,0.0
70317,53053071902,WA,Pierce,1,0,1,0,0,2187,6.0,0.0011576,0,5183,3574.120197,557.7183607,0.0,0.0
70318,53053072000,WA,Pierce,1,0,1,0,0,1988,4.0,0.000837,1,4779,4779.000108,2685.708444,0.0,0.0
70319,53053072105,WA,Pierce,1,0,1,0,0,1858,932.0,0.1782027,0,5230,4229.355181,1083.727879,0.0,0.0
70320,53053072106,WA,Pierce,1,0,1,0,0,2734,92.0,0.0155379,0,5921,2219.780177,517.1054307,0.0,0.0
70321,53053072107,WA,Pierce,1,0,1,0,0,1693,5.0,0.0011913,0,4197,3569.929459,626.6846149,0.0,0.0
70322,53053072108,WA,Pierce,1,0,1,0,0,2229,15.0,0.0026558,1,5648,5648.000033,1579.125276,0.0,0.0
70323,53053072109,WA,Pierce,1,0,1,0,0,1527,0.0,0.0,0,3468,3467.999961,747.5069247,0.0,0.0
70324,53053072111,WA,Pierce,1,0,1,0,0,1017,7.0,0.0027844,1,2514,2514.000024,966.0519759,0.0,0.0
70325,53053072112,WA,Pierce,1,0,1,0,0,1770,11.0,0.0025177,0,4369,4369.000025,1226.40638,0.0,0.0
70326,53053072305,WA,Pierce,1,0,1,0,0,2493,33.0,0.0055904,0,5903,4700.239515,696.1424711,0.0,0.0
70327,53053072307,WA,Pierce,1,0,1,0,0,1875,6.0,0.0013771,0,4357,2474.125492,341.5415153,0.0,0.0
70328,53053072308,WA,Pierce,1,0,1,0,0,2756,102.0,0.0148127,0,6886,5687.767759,1051.70879,0.0,0.0
70329,53053072309,WA,Pierce,1,0,1,0,0,2457,15.0,0.0025458,0,5892,5811.631225,1219.914358,0.0,0.0
70330,53053072310,WA,Pierce,1,0,1,0,0,1598,36.0,0.0094662,0,3803,1692.773415,387.9779332,0.0,0.0
70331,53053072311,WA,Pierce,1,0,1,0,0,1886,47.0,0.0111085,1,4231,1375.957335,540.5530132,0.0,0.0
70332,53053072312,WA,Pierce,1,0,1,0,0,2239,109.0,0.0194227,1,5612,4344.612313,1699.434691,0.0,0.0
70333,53053072313,WA,Pierce,1,0,1,0,0,1401,0.0,0.0,0,3797,3313.42869,362.646208,0.0,0.0
70334,53053072405,WA,Pierce,1,0,1,0,0,1534,0.0,0.0,0,4107,4107.000036,525.4486146,0.0,0.0
70335,53053072406,WA,Pierce,1,0,1,0,0,2052,11.0,0.0018865,0,5831,5831.00006,650.4656695,0.0,0.0
70336,53053072407,WA,Pierce,1,0,1,0,0,2003,168.0,0.0350731,0,4790,3350.541033,552.9245457,0.0,0.0
70337,53053072408,WA,Pierce,1,0,1,0,0,2350,141.0,0.0238216,0,5919,4385.660633,405.7223316,0.0,0.0
70338,53053072409,WA,Pierce,1,0,1,0,0,962,0.0,0.0,0,2510,2509.999964,264.8188186,0.0,0.0
70339,53053072410,WA,Pierce,1,0,1,0,0,1384,0.0,0.0,0,3633,3633.000016,260.8514058,0.0,0.0
70340,53053072503,WA,Pierce,1,0,1,0,0,1570,12.0,0.0028667,0,4186,3158.614169,715.881373,0.0,0.0
70341,53053072504,WA,Pierce,1,0,1,0,0,1463,827.0,0.1783096,0,4638,4511.63283,775.1134441,0.0,0.0
70342,53053072505,WA,Pierce,1,0,1,0,0,2710,12.0,0.0017381,0,6904,6167.357576,532.9614437,0.0,0.0
70343,53053072506,WA,Pierce,1,0,1,0,0,1400,5.0,0.0014543,0,3438,3352.45735,158.4168845,0.0,0.0
70344,53053072507,WA,Pierce,1,0,1,0,0,1362,6.0,0.0022701,0,2643,1359.239351,183.3923338,0.0,0.0
70345,53053072601,WA,Pierce,0,1,1,0,0,1945,17.0,0.0032474,0,5235,5200.099564,1002.08651,0.0,0.0
70346,53053072602,WA,Pierce,0,1,1,0,0,1547,0.0,0.0,0,3898,3782.678731,1189.371427,0.0,0.0
70347,53053072603,WA,Pierce,0,1,1,0,0,2091,1427.0,0.2208295,1,6462,6236.110665,1894.204762,0.0,0.0
70348,53053072800,WA,Pierce,1,0,1,0,0,3050,0.0,0.0,0,8267,8266.999932,973.701219,0.0,0.0
70349,53053072901,WA,Pierce,1,0,1,0,0,658,337.0,0.1344236,1,2507,2401.256254,1021.833744,0.0,0.0
70350,53053072903,WA,Pierce,0,1,1,0,0,520,1050.0,0.3865979,1,2716,2603.641849,1052.140721,0.0,0.0
70351,53053072905,WA,Pierce,1,0,1,0,0,1477,298.0,0.0571538,1,5214,4415.340722,2520.032203,0.0,0.0
70352,53053072906,WA,Pierce,0,1,1,0,1,21,1321.0,0.9489943,1,1392,1391.373978,1382.304211,0.0,0.0
70353,53053072907,WA,Pierce,1,0,1,0,0,1226,334.0,0.0713828,1,4679,3771.034679,2323.337339,0.0,0.0
70354,53053073001,WA,Pierce,0,1,1,0,0,2197,64.0,0.0105229,0,6082,6081.999928,1913.614986,0.0,0.0
70355,53053073005,WA,Pierce,0,1,1,0,0,2005,6.0,0.0011048,0,5431,5431.000017,1012.062211,0.0,0.0
70356,53053073006,WA,Pierce,0,1,1,0,0,1406,0.0,0.0,0,3828,3827.999974,737.3514777,0.0,0.0
70357,53053073108,WA,Pierce,1,0,1,0,0,2362,0.0,0.0,0,7451,7202.718051,2134.582866,0.0,0.0
70358,53053073110,WA,Pierce,1,0,1,0,0,1336,0.0,0.0,0,3864,3826.413513,771.5463753,0.0,0.0
70359,53053073111,WA,Pierce,1,0,1,0,0,1500,18.0,0.0041417,0,4346,4041.296985,756.3655993,0.0,0.0
70360,53053073113,WA,Pierce,1,0,1,0,0,2082,41.0,0.0064425,0,6364,6317.822477,1229.550538,0.0,0.0
70361,53053073114,WA,Pierce,1,0,1,0,0,1864,10.0,0.0017825,0,5610,5607.273534,1439.52331,0.0,0.0
70362,53053073115,WA,Pierce,1,0,1,0,0,1506,18.0,0.0040459,0,4449,4448.999987,1058.155195,0.0,0.0
70363,53053073116,WA,Pierce,0,1,1,0,0,1203,21.0,0.0062649,0,3352,3103.546725,814.7766829,0.0,0.0
70364,53053073117,WA,Pierce,0,1,1,0,0,1352,0.0,0.0,0,3791,3790.999957,788.053187,0.0,0.0
70365,53053073118,WA,Pierce,1,0,1,0,0,1591,4.0,0.0008694,0,4601,4555.267896,977.2380629,0.0,0.0
70366,53053073119,WA,Pierce,0,1,1,0,0,1181,15.0,0.0047559,0,3154,3153.999987,816.5851037,0.065523582,0.0152404
70367,53053073120,WA,Pierce,1,0,1,0,0,1161,6.0,0.0017585,0,3412,2864.34439,876.4364633,0.0,0.0
70368,53053073121,WA,Pierce,1,0,1,0,0,1522,0.0,0.0,0,4708,2342.23679,150.6603552,0.0,0.0
70369,53053073122,WA,Pierce,1,0,1,0,0,1434,0.0,0.0,0,4392,4098.77194,223.466936,0.0,0.0
70370,53053073123,WA,Pierce,1,0,1,0,0,1445,10.0,0.0021983,0,4549,4525.214938,533.6079076,0.0,0.0
70371,53053073124,WA,Pierce,1,0,1,0,0,969,11.0,0.0039384,0,2793,2554.347215,291.5238604,0.0,0.0
70372,53053073125,WA,Pierce,1,0,1,0,0,3134,0.0,0.0,0,9584,8928.524547,1696.073615,0.0,0.0
70373,53053073126,WA,Pierce,1,0,1,0,0,1071,0.0,0.0,0,3616,2421.302873,347.7634292,0.0,0.0
70374,53053073200,WA,Pierce,0,1,1,1,0,2385,14.0,0.0022508,1,6220,4927.211206,1358.500203,523.222481,191.7569296
70375,53053073301,WA,Pierce,1,0,1,0,0,2287,3.0,0.0005487,1,5467,1321.029985,357.6944041,0.0,0.0
70376,53053073302,WA,Pierce,1,0,1,0,0,1709,3.0,0.0007439,0,4033,2769.75009,371.8599251,0.0,0.0
70377,53053073404,WA,Pierce,1,0,1,0,0,2500,240.0,0.0393507,0,6099,4065.25148,596.1039651,0.0,0.0
70378,53053073405,WA,Pierce,1,0,1,0,0,1482,257.0,0.0704303,1,3649,2926.380517,1252.516179,0.0,0.0
70379,53053073406,WA,Pierce,1,0,1,0,0,1830,103.0,0.0215707,0,4775,3447.769599,527.9053681,0.0,0.0
70380,53053073407,WA,Pierce,1,0,1,0,0,1525,87.0,0.0241131,1,3608,759.4400859,267.6473262,0.0,0.0
70381,53053073408,WA,Pierce,1,0,1,0,0,1669,6.0,0.0014549,0,4124,3768.79608,793.5833579,0.0,0.0
70382,53053073500,WA,Pierce,1,0,1,0,0,2696,11.0,0.0015647,0,7030,6270.486419,1054.626341,0.0,0.0
70383,53053940001,WA,Pierce,1,0,1,0,0,1096,0.0,0.0,0,2760,2760.000024,227.5526478,0.0,0.0
70384,53053940002,WA,Pierce,1,0,1,0,0,1502,98.0,0.0248416,0,3945,3944.99999,1097.434271,0.0,0.0
70385,53053940003,WA,Pierce,1,0,1,0,0,2635,0.0,0.0,1,6790,6790.000041,2008.577268,0.0,0.0
70386,53053940004,WA,Pierce,1,0,1,0,0,2568,26.0,0.0039975,0,6504,6180.289831,1250.344332,0.0,0.0
70387,53053940005,WA,Pierce,1,0,1,0,0,1938,5.0,0.0008563,0,5839,4430.989078,1070.371933,0.0,0.0
70388,53053940006,WA,Pierce,1,0,1,0,0,747,0.0,0.0,1,2447,2446.999986,2018.196129,0.0,0.0
70389,53053940007,WA,Pierce,1,0,1,0,0,989,0.0,0.0,1,3150,3149.999981,1679.135471,0.0,0.0
70390,53053940008,WA,Pierce,1,0,1,0,0,2246,0.0,0.0,0,5902,3385.507709,517.6913409,0.0,0.0
70391,53053940009,WA,Pierce,1,0,1,0,0,1110,11.0,0.0038664,0,2845,2785.044785,469.0409672,0.0,0.0
70392,53053940010,WA,Pierce,1,0,1,0,0,1908,5.0,0.0012547,1,3985,1906.129679,663.424386,0.0,0.0
70393,53053940011,WA,Pierce,1,0,1,0,0,1573,10.0,0.0024355,0,4106,4105.99997,339.0266173,0.0,0.0
70394,53055960100,WA,San Juan,0,1,1,0,0,2661,22.0,0.0041091,0,5354,4894.660566,1254.660938,0.0,0.0
70395,53055960300,WA,San Juan,0,1,1,0,0,2228,67.0,0.0140727,0,4761,4760.999994,965.5376446,37.99999918,8.369620173
70396,53055960400,WA,San Juan,0,1,1,0,0,1336,85.0,0.0293002,1,2901,1236.399786,401.8672167,0.0,0.0
70397,53055960500,WA,San Juan,0,1,1,0,0,1388,13.0,0.0047221,0,2753,2427.351266,654.5434109,0.0,0.0
70398,53055990100,WA,San Juan,0,1,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0
70399,53057940200,WA,Skagit,1,0,1,0,0,1035,9.0,0.0041265,0,2181,2180.999979,296.9385696,0.0,0.0
70400,53057940300,WA,Skagit,0,1,1,0,0,2094,5.0,0.0010246,0,4880,4879.999978,768.217139,0.0,0.0
70401,53057940400,WA,Skagit,1,0,1,0,0,2833,0.0,0.0,0,6839,6492.453647,905.1225391,0.0,0.0
70402,53057940500,WA,Skagit,1,0,1,0,0,1114,92.0,0.0372923,0,2467,2438.065808,756.4636344,0.0,0.0
70403,53057940600,WA,Skagit,1,0,0,0,0,793,0.0,0.0,1,1530,484.4845901,158.7760206,0.0,0.0
70404,53057940700,WA,Skagit,1,0,1,0,0,725,0.0,0.0,0,1562,1011.330458,277.6802867,0.0,0.0
70405,53057940800,WA,Skagit,0,1,1,0,0,1291,0.0,0.0,0,3010,2972.323568,949.5939154,0.0,0.0
70406,53057950100,WA,Skagit,0,1,1,0,0,453,0.0,0.0,0,873,872.9999989,231.4240147,0.0,0.0
70407,53057950800,WA,Skagit,0,1,1,0,0,2393,41.0,0.0068163,0,6015,6015.000006,641.3337704,0.0,0.0
70408,53057950900,WA,Skagit,0,1,1,0,0,1399,484.0,0.1188897,0,4071,4070.999997,1186.069004,34.92191863,13.3607341
70409,53057951000,WA,Skagit,0,1,1,1,0,1098,6.0,0.0021269,0,2821,2820.999981,1160.583182,723.4940546,245.0087222
70410,53057951100,WA,Skagit,0,1,1,1,0,1987,0.0,0.0,1,4715,4239.706839,1453.563812,830.3624217,214.4256013
70411,53057951200,WA,Skagit,0,1,1,0,0,1176,4.0,0.0013382,0,2989,2989.000008,412.9795189,192.1541742,26.54925981
70412,53057951300,WA,Skagit,0,1,1,0,0,744,0.0,0.0,1,1853,1852.99999,539.5980911,0.0,0.0
70413,53057951400,WA,Skagit,1,0,1,0,0,1534,81.0,0.0201042,0,4029,3578.048031,961.2376042,0.0,0.0
70414,53057951500,WA,Skagit,1,0,1,0,0,3599,110.0,0.011795,1,9326,7855.544361,2990.352576,0.0,0.0
70415,53057951600,WA,Skagit,1,0,1,0,0,1519,6.0,0.0013787,0,4352,4318.876648,1326.967649,0.0,0.0
70416,53057951700,WA,Skagit,1,0,1,0,0,1304,108.0,0.0292762,0,3689,3450.382178,1093.260486,0.0,0.0
70417,53057951800,WA,Skagit,1,0,1,0,0,1751,0.0,0.0,1,4418,1189.031223,457.4880875,0.0,0.0
70418,53057951900,WA,Skagit,1,0,1,0,0,1414,7.0,0.0019892,0,3519,3519.000021,688.9640382,0.0,0.0
70419,53057952100,WA,Skagit,0,1,1,0,0,1409,2.0,0.0006042,0,3310,2511.350165,272.5132716,0.0,0.0
70420,53057952200,WA,Skagit,1,0,0,0,0,1599,34.0,0.0082046,1,4144,485.99514,230.508891,0.0,0.0
70421,53057952301,WA,Skagit,1,0,1,0,0,1408,110.0,0.0241122,1,4562,3970.400037,2320.709935,0.0,0.0
70422,53057952302,WA,Skagit,1,0,1,0,0,3063,2.0,0.0002293,0,8722,6077.375744,2312.674402,0.0,0.0
70423,53057952401,WA,Skagit,1,0,1,0,0,1093,13.0,0.004592,1,2831,1885.067683,686.2580737,0.0,0.0
70424,53057952402,WA,Skagit,1,0,1,0,0,2710,173.0,0.0233531,0,7408,3547.209455,922.1292846,0.0,0.0
70425,53057952500,WA,Skagit,1,0,1,0,0,1184,305.0,0.0927052,1,3290,986.7119927,363.0281199,0.0,0.0
70426,53057952600,WA,Skagit,1,0,1,0,0,1461,2.0,0.0005234,0,3821,3276.401516,900.1749988,0.0,0.0
70427,53057952700,WA,Skagit,0,1,1,0,0,1374,30.0,0.0081655,0,3674,3674.000012,678.5588114,0.0,0.0
70428,53057990100,WA,Skagit,0,1,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0
70429,53059950100,WA,Skamania,0,1,1,1,0,51,0.0,0.0,0,98,98.00000156,0.0,56.02186423,0.0
70430,53059950200,WA,Skamania,0,1,1,0,0,1709,0.0,0.0,0,4264,4263.999969,927.6737398,413.4630703,88.24308786
70431,53059950300,WA,Skamania,0,1,1,0,0,854,25.0,0.0124378,0,2010,1123.937209,287.1783985,0.0,0.0
70432,53059950400,WA,Skamania,0,1,1,0,0,918,0.0,0.0,0,2234,2234.000011,708.6555304,0.0,0.0
70433,53059950500,WA,Skamania,0,1,1,0,0,990,0.0,0.0,1,2460,2460.000002,871.2512073,34.15923735,11.88279516
70434,53061040100,WA,Snohomish,1,0,1,0,0,1714,1464.0,0.2720178,0,5382,3662.917021,455.0971974,0.0,0.0
70435,53061040200,WA,Snohomish,1,0,1,0,0,2527,76.0,0.012827,1,5925,3828.846006,2750.23809,0.0,0.0
70436,53061040300,WA,Snohomish,1,0,0,0,0,1285,2.0,0.000681,1,2937,112.8882054,41.34491098,0.0,0.0
70437,53061040400,WA,Snohomish,1,0,1,0,0,1830,113.0,0.0292216,1,3867,525.2439538,162.4106904,0.0,0.0
70438,53061040500,WA,Snohomish,1,0,1,0,0,929,35.0,0.0145712,1,2402,1858.532154,875.6093238,0.0,0.0
70439,53061040700,WA,Snohomish,1,0,1,0,0,1830,1483.0,0.313796,1,4726,1571.929184,760.2382865,0.0,0.0
70440,53061040800,WA,Snohomish,1,0,1,0,0,1134,290.0,0.1199338,1,2418,1814.06706,656.4705899,0.0,0.0
70441,53061040900,WA,Snohomish,1,0,1,0,0,1160,25.0,0.0088968,0,2810,2773.79147,500.0273908,0.0,0.0
70442,53061041000,WA,Snohomish,1,0,1,0,0,2350,65.0,0.0120818,1,5380,1081.478798,357.1030595,0.0,0.0
70443,53061041100,WA,Snohomish,1,0,1,0,0,1836,26.0,0.0056893,1,4570,1720.501875,327.182523,0.0,0.0
70444,53061041201,WA,Snohomish,1,0,1,0,0,1198,16.0,0.0046525,0,3439,3290.121863,709.346617,0.0,0.0
70445,53061041202,WA,Snohomish,1,0,0,0,0,2255,8.0,0.0013815,1,5791,477.5757115,156.7980139,0.0,0.0
70446,53061041301,WA,Snohomish,1,0,1,0,0,2099,20.0,0.0039085,0,5117,5116.999986,645.3063958,0.0,0.0
70447,53061041303,WA,Snohomish,1,0,1,0,0,1772,0.0,0.0,0,4502,3897.321879,1231.623967,0.0,0.0
70448,53061041304,WA,Snohomish,1,0,1,0,0,1099,24.0,0.0083624,0,2870,2870.000028,388.2887919,0.0,0.0
70449,53061041400,WA,Snohomish,1,0,1,0,0,2124,83.0,0.0149982,1,5534,4309.996724,1628.961415,0.0,0.0
70450,53061041500,WA,Snohomish,1,0,1,0,0,532,79.0,0.0565903,1,1396,1237.973521,445.9160426,0.0,0.0
70451,53061041601,WA,Snohomish,1,0,1,0,0,1926,35.0,0.006366,0,5498,4455.269826,765.5653373,0.0,0.0
70452,53061041605,WA,Snohomish,1,0,1,0,0,2016,8.0,0.0013732,0,5826,4005.402067,454.7856717,0.0,0.0
70453,53061041606,WA,Snohomish,1,0,1,0,0,1831,199.0,0.0376395,0,5287,1794.886644,291.1731164,0.0,0.0
70454,53061041607,WA,Snohomish,1,0,1,0,0,1184,4.0,0.0010938,0,3657,3657.00002,449.4119925,0.0,0.0
70455,53061041608,WA,Snohomish,1,0,1,0,0,2076,4.0,0.0006386,0,6264,5811.470213,605.3178936,0.0,0.0
70456,53061041701,WA,Snohomish,1,0,1,0,0,1998,37.0,0.0084882,1,4359,1429.206199,614.0224002,0.0,0.0
70457,53061041703,WA,Snohomish,1,0,1,0,0,1778,28.0,0.0055567,0,5039,4973.296215,1039.867063,0.0,0.0
70458,53061041704,WA,Snohomish,1,0,1,0,0,2169,9.0,0.0017914,0,5024,2400.979386,348.4065229,0.0,0.0
70459,53061041805,WA,Snohomish,1,0,0,0,0,2307,45.0,0.0080746,1,5573,0.0,0.0,0.0,0.0
70460,53061041806,WA,Snohomish,1,0,1,0,0,3034,21.0,0.0026346,1,7971,773.1865287,154.1296391,0.0,0.0
70461,53061041808,WA,Snohomish,1,0,1,0,0,1707,29.0,0.0070491,1,4114,2877.240906,725.999318,0.0,0.0
70462,53061041809,WA,Snohomish,1,0,1,0,0,1989,6.0,0.0011983,1,5007,1151.916277,317.0085972,0.0,0.0
70463,53061041810,WA,Snohomish,1,0,0,0,0,2230,0.0,0.0,1,5035,0.0,0.0,0.0,0.0
70464,53061041811,WA,Snohomish,1,0,1,0,0,2277,26.0,0.0040606,1,6403,3107.918646,391.8271743,0.0,0.0
70465,53061041812,WA,Snohomish,1,0,1,0,0,2380,8.0,0.0014414,1,5550,1874.864928,833.4050251,0.0,0.0
70466,53061041901,WA,Snohomish,1,0,1,0,0,1448,39.0,0.0095753,0,4073,1732.18877,425.9039709,0.0,0.0
70467,53061041903,WA,Snohomish,1,0,1,0,0,2884,0.0,0.0,1,6981,5802.618348,2858.686584,0.0,0.0
70468,53061041904,WA,Snohomish,1,0,1,0,0,2076,17.0,0.0030357,1,5600,1007.364404,323.083698,0.0,0.0
70469,53061041905,WA,Snohomish,1,0,1,0,0,2152,68.0,0.0131426,1,5174,2303.433573,773.0607312,0.0,0.0
70470,53061042001,WA,Snohomish,1,0,1,0,0,2257,9.0,0.00152,0,5921,5920.999904,772.6097364,0.0,0.0
70471,53061042003,WA,Snohomish,1,0,1,0,0,1182,5.0,0.0014988,0,3336,3336.000078,510.4434124,0.0,0.0
70472,53061042004,WA,Snohomish,1,0,1,0,0,1507,40.0,0.0096015,0,4166,1794.548422,301.2976657,0.0,0.0
70473,53061042005,WA,Snohomish,1,0,1,0,0,1772,0.0,0.0,0,5177,4969.952693,400.9451469,0.0,0.0
70474,53061042006,WA,Snohomish,1,0,1,0,0,2124,0.0,0.0,0,4544,4031.49857,1142.060961,0.0,0.0
70475,53061050101,WA,Snohomish,1,0,1,0,0,922,22.0,0.0081906,0,2686,2685.999996,481.8318065,0.0,0.0
70476,53061050102,WA,Snohomish,1,0,1,0,0,2162,18.0,0.0033576,0,5361,3866.919254,693.3388515,0.0,0.0
70477,53061050200,WA,Snohomish,1,0,1,0,0,1562,22.0,0.0052961,0,4154,4154.000005,552.2153582,0.0,0.0
70478,53061050300,WA,Snohomish,1,0,1,0,0,2088,41.0,0.0076966,0,5327,4429.981198,744.6217789,0.0,0.0
